,Return,Semester
2395,0.000201,19.0
2396,0.000201,19.0
2397,0.000201,19.0
2398,0.000201,19.0
2399,0.000201,19.0
2400,0.000206,19.0
2401,0.000206,19.0
2402,0.000206,19.0
2403,0.000206,19.0
2404,0.000206,19.0
2405,0.000206,19.0
2406,0.000206,19.0
2407,0.000206,19.0
2408,0.000206,19.0
2409,0.000206,19.0
2410,0.000206,19.0
2411,0.000206,19.0
2412,0.000206,19.0
2413,0.000206,19.0
2414,0.000206,19.0
2415,0.000206,19.0
2416,0.000206,19.0
2417,0.000206,19.0
2418,0.000206,19.0
2419,0.000206,19.0
2420,0.000214,19.0
2421,0.000214,19.0
2422,0.000214,19.0
2423,0.000214,19.0
2424,0.000214,19.0
2425,0.000214,19.0
2426,0.000214,19.0
2427,0.000214,19.0
2428,0.000214,19.0
2429,0.000214,19.0
2430,0.000214,19.0
2431,0.000214,19.0
2432,0.000214,19.0
2433,0.000214,19.0
2434,0.000214,19.0
2435,0.000214,19.0
2436,0.000214,19.0
2437,0.000214,19.0
2438,0.000214,19.0
2439,0.000214,19.0
2440,0.00022,19.0
2441,0.00022,19.0
2442,0.00022,19.0
2443,0.00022,19.0
2444,0.00022,19.0
2445,0.00022,19.0
2446,0.00022,19.0
2447,0.00022,19.0
2448,0.00022,19.0
2449,0.00022,19.0
2450,0.00022,19.0
2451,0.00022,19.0
2452,0.00022,19.0
2453,0.00022,19.0
2454,0.00022,19.0
2455,0.00022,19.0
2456,0.00022,19.0
2457,0.00022,19.0
2458,0.00022,19.0
2459,0.00022,19.0
2460,0.00022,19.0
2461,0.00022,19.0
2462,0.00022,19.0
2463,0.000219,19.0
2464,0.000219,19.0
2465,0.000219,19.0
2466,0.000219,19.0
2467,0.000219,19.0
2468,0.000219,19.0
2469,0.000219,19.0
2470,0.000219,19.0
2471,0.000219,19.0
2472,0.000219,19.0
2473,0.000219,19.0
2474,0.000219,19.0
2475,0.000219,19.0
2476,0.000219,19.0
2477,0.000219,19.0
2478,0.000219,19.0
2479,0.000219,19.0
2480,0.000219,19.0
2481,0.000219,19.0
2482,0.000223,19.0
2483,0.000223,19.0
2484,0.000223,19.0
2485,0.000223,19.0
2486,0.000223,19.0
2487,0.000223,19.0
2488,0.000223,19.0
2489,0.000223,19.0
2490,0.000223,19.0
2491,0.000223,19.0
2492,0.000223,19.0
2493,0.000223,19.0
2494,0.000223,19.0
2495,0.000223,19.0
2496,0.000223,19.0
2497,0.000223,19.0
2498,0.000223,19.0
2499,0.000223,19.0
2500,0.000223,19.0
2501,0.000223,19.0
2502,0.000223,19.0
2503,0.000223,19.0
2504,0.00022,19.0
2505,0.00022,19.0
2506,0.00022,20.0
2507,0.00022,20.0
2508,0.00022,20.0
2509,0.00022,20.0
2510,0.00022,20.0
2511,0.00022,20.0
2512,0.00022,20.0
2513,0.00022,20.0
2514,0.00022,20.0
2515,0.00022,20.0
2516,0.00022,20.0
2517,0.00022,20.0
2518,0.00022,20.0
2519,0.00022,20.0
2520,0.00022,20.0
2521,0.00022,20.0
2522,0.00022,20.0
2523,0.00022,20.0
2524,0.00022,20.0
2525,0.00022,20.0
2526,0.00023,20.0
2527,0.00023,20.0
2528,0.00023,20.0
2529,0.00023,20.0
2530,0.00023,20.0
2531,0.00023,20.0
2532,0.00023,20.0
2533,0.00023,20.0
2534,0.00023,20.0
2535,0.00023,20.0
2536,0.00023,20.0
2537,0.00023,20.0
2538,0.00023,20.0
2539,0.00023,20.0
2540,0.00023,20.0
2541,0.00023,20.0
2542,0.00023,20.0
2543,0.00023,20.0
2544,0.00023,20.0
2545,0.00023,20.0
2546,0.000235,20.0
2547,0.000235,20.0
2548,0.000235,20.0
2549,0.000235,20.0
2550,0.000235,20.0
2551,0.000235,20.0
2552,0.000235,20.0
2553,0.000235,20.0
2554,0.000235,20.0
2555,0.000235,20.0
2556,0.000235,20.0
2557,0.000235,20.0
2558,0.000235,20.0
2559,0.000235,20.0
2560,0.000235,20.0
2561,0.000235,20.0
2562,0.000235,20.0
2563,0.000235,20.0
2564,0.000235,20.0
2565,0.000235,20.0
2566,0.000235,20.0
2567,0.000235,20.0
2568,0.000235,20.0
2569,0.000231,20.0
2570,0.000231,20.0
2571,0.000231,20.0
2572,0.000231,20.0
2573,0.000231,20.0
2574,0.000231,20.0
2575,0.000231,20.0
2576,0.000231,20.0
2577,0.000231,20.0
2578,0.000231,20.0
2579,0.000231,20.0
2580,0.000231,20.0
2581,0.000231,20.0
2582,0.000231,20.0
2583,0.000231,20.0
2584,0.000231,20.0
2585,0.000231,20.0
2586,0.000231,20.0
2587,0.000231,20.0
2588,0.000231,20.0
2589,0.000235,20.0
2590,0.000235,20.0
2591,0.000235,20.0
2592,0.000235,20.0
2593,0.000235,20.0
2594,0.000235,20.0
2595,0.000235,20.0
2596,0.000235,20.0
2597,0.000235,20.0
2598,0.000235,20.0
2599,0.000235,20.0
2600,0.000235,20.0
2601,0.000235,20.0
2602,0.000235,20.0
2603,0.000235,20.0
2604,0.000235,20.0
2605,0.000235,20.0
2606,0.000235,20.0
2607,0.000235,20.0
2608,0.000235,20.0
2609,0.000235,20.0
2610,0.000235,20.0
2611,0.000238,20.0
2612,0.000238,20.0
2613,0.000238,20.0
2614,0.000238,20.0
2615,0.000238,20.0
2616,0.000238,20.0
2617,0.000238,20.0
2618,0.000238,20.0
2619,0.000238,20.0
2620,0.000238,20.0
2621,0.000238,20.0
2622,0.000238,20.0
2623,0.000238,20.0
2624,0.000238,20.0
2625,0.000238,20.0
2626,0.000238,20.0
2627,0.000238,20.0
2628,0.000238,21.0
2629,0.000238,21.0
2630,0.000238,21.0
2631,0.000238,21.0
2632,0.000223,21.0
2633,0.000223,21.0
2634,0.000223,21.0
2635,0.000223,21.0
2636,0.000223,21.0
2637,0.000223,21.0
2638,0.000223,21.0
2639,0.000223,21.0
2640,0.000223,21.0
2641,0.000223,21.0
2642,0.000223,21.0
2643,0.000223,21.0
2644,0.000223,21.0
2645,0.000223,21.0
2646,0.000223,21.0
2647,0.000223,21.0
2648,0.000223,21.0
2649,0.000223,21.0
2650,0.000223,21.0
2651,0.000223,21.0
2652,0.000199,21.0
2653,0.000199,21.0
2654,0.000199,21.0
2655,0.000199,21.0
2656,0.000199,21.0
2657,0.000199,21.0
2658,0.000199,21.0
2659,0.000199,21.0
2660,0.000199,21.0
2661,0.000199,21.0
2662,0.000199,21.0
2663,0.000199,21.0
2664,0.000199,21.0
2665,0.000199,21.0
2666,0.000199,21.0
2667,0.000199,21.0
2668,0.000199,21.0
2669,0.000199,21.0
2670,0.000199,21.0
2671,0.000199,21.0
2672,0.000199,21.0
2673,0.000189,21.0
2674,0.000189,21.0
2675,0.000189,21.0
2676,0.000189,21.0
2677,0.000189,21.0
2678,0.000189,21.0
2679,0.000189,21.0
2680,0.000189,21.0
2681,0.000189,21.0
2682,0.000189,21.0
2683,0.000189,21.0
2684,0.000189,21.0
2685,0.000189,21.0
2686,0.000189,21.0
2687,0.000189,21.0
2688,0.000189,21.0
2689,0.000189,21.0
2690,0.000189,21.0
2691,0.000189,21.0
2692,0.000172,21.0
2693,0.000172,21.0
2694,0.000172,21.0
2695,0.000172,21.0
2696,0.000172,21.0
2697,0.000172,21.0
2698,0.000172,21.0
2699,0.000172,21.0
2700,0.000172,21.0
2701,0.000172,21.0
2702,0.000172,21.0
2703,0.000172,21.0
2704,0.000172,21.0
2705,0.000172,21.0
2706,0.000172,21.0
2707,0.000172,21.0
2708,0.000172,21.0
2709,0.000172,21.0
2710,0.000172,21.0
2711,0.000172,21.0
2712,0.000172,21.0
2713,0.000172,21.0
2714,0.000151,21.0
2715,0.000151,21.0
2716,0.000151,21.0
2717,0.000151,21.0
2718,0.000151,21.0
2719,0.000151,21.0
2720,0.000151,21.0
2721,0.000151,21.0
2722,0.000151,21.0
2723,0.000151,21.0
2724,0.000151,21.0
2725,0.000151,21.0
2726,0.000151,21.0
2727,0.000151,21.0
2728,0.000151,21.0
2729,0.000151,21.0
2730,0.000151,21.0
2731,0.000151,21.0
2732,0.000151,21.0
2733,0.000151,21.0
2734,0.000141,21.0
2735,0.000141,21.0
2736,0.000141,21.0
2737,0.000141,21.0
2738,0.000141,21.0
2739,0.000141,21.0
2740,0.000141,21.0
2741,0.000141,21.0
2742,0.000141,21.0
2743,0.000141,21.0
2744,0.000141,21.0
2745,0.000141,21.0
2746,0.000141,21.0
2747,0.000141,21.0
2748,0.000141,21.0
2749,0.000141,21.0
2750,0.000141,21.0
2751,0.000141,22.0
2752,0.000141,22.0
2753,0.000141,22.0
2754,0.000141,22.0
2755,0.000141,22.0
2756,0.000136,22.0
2757,0.000136,22.0
2758,0.000136,22.0
2759,0.000136,22.0
2760,0.000136,22.0
2761,0.000136,22.0
2762,0.000136,22.0
2763,0.000136,22.0
2764,0.000136,22.0
2765,0.000136,22.0
2766,0.000136,22.0
2767,0.000136,22.0
2768,0.000136,22.0
2769,0.000136,22.0
2770,0.000136,22.0
2771,0.000136,22.0
2772,0.000136,22.0
2773,0.000136,22.0
2774,0.000136,22.0
2775,0.000136,22.0
2776,0.000136,22.0
2777,0.000137,22.0
2778,0.000137,22.0
2779,0.000137,22.0
2780,0.000137,22.0
2781,0.000137,22.0
2782,0.000137,22.0
2783,0.000137,22.0
2784,0.000137,22.0
2785,0.000137,22.0
2786,0.000137,22.0
2787,0.000137,22.0
2788,0.000137,22.0
2789,0.000137,22.0
2790,0.000137,22.0
2791,0.000137,22.0
2792,0.000137,22.0
2793,0.000137,22.0
2794,0.000137,22.0
2795,0.000137,22.0
2796,0.000137,22.0
2797,0.000137,22.0
2798,0.000131,22.0
2799,0.000131,22.0
2800,0.000131,22.0
2801,0.000131,22.0
2802,0.000131,22.0
2803,0.000131,22.0
2804,0.000131,22.0
2805,0.000131,22.0
2806,0.000131,22.0
2807,0.000131,22.0
2808,0.000131,22.0
2809,0.000131,22.0
2810,0.000131,22.0
2811,0.000131,22.0
2812,0.000131,22.0
2813,0.000131,22.0
2814,0.000131,22.0
2815,0.000131,22.0
2816,0.000131,22.0
2817,0.000131,22.0
2818,0.000131,22.0
2819,0.000131,22.0
2820,0.000131,22.0
2821,0.000103,22.0
2822,0.000103,22.0
2823,0.000103,22.0
2824,0.000103,22.0
2825,0.000103,22.0
2826,0.000103,22.0
2827,0.000103,22.0
2828,0.000103,22.0
2829,0.000103,22.0
2830,0.000103,22.0
2831,0.000103,22.0
2832,0.000103,22.0
2833,0.000103,22.0
2834,0.000103,22.0
2835,0.000103,22.0
2836,8.5e-05,22.0
2837,8.5e-05,22.0
2838,8.5e-05,22.0
2839,8.5e-05,22.0
2840,8.5e-05,22.0
2841,8.5e-05,22.0
2842,8.5e-05,22.0
2843,8.5e-05,22.0
2844,8.5e-05,22.0
2845,8.5e-05,22.0
2846,8.5e-05,22.0
2847,8.5e-05,22.0
2848,8.5e-05,22.0
2849,8.5e-05,22.0
2850,8.5e-05,22.0
2851,8.5e-05,22.0
2852,8.5e-05,22.0
2853,8.5e-05,22.0
2854,8.5e-05,22.0
2855,8.5e-05,22.0
2856,8.5e-05,22.0
2857,8.5e-05,22.0
2858,8.5e-05,22.0
2859,7.4e-05,22.0
2860,7.4e-05,22.0
2861,7.4e-05,22.0
2862,7.4e-05,22.0
2863,7.4e-05,22.0
2864,7.4e-05,22.0
2865,7.4e-05,22.0
2866,7.4e-05,22.0
2867,7.4e-05,22.0
2868,7.4e-05,22.0
2869,7.4e-05,22.0
2870,7.4e-05,22.0
2871,7.4e-05,22.0
2872,7.4e-05,22.0
2873,7.4e-05,22.0
2874,7.4e-05,22.0
2875,7.4e-05,22.0
2876,7.4e-05,22.0
2877,7.4e-05,22.0
2878,7.4e-05,23.0
2879,7.4e-05,23.0
2880,6.7e-05,23.0
2881,6.7e-05,23.0
2882,6.7e-05,23.0
2883,6.7e-05,23.0
2884,6.7e-05,23.0
2885,6.7e-05,23.0
2886,6.7e-05,23.0
2887,6.7e-05,23.0
2888,6.7e-05,23.0
2889,6.7e-05,23.0
2890,6.7e-05,23.0
2891,6.7e-05,23.0
2892,6.7e-05,23.0
2893,6.7e-05,23.0
2894,6.7e-05,23.0
2895,6.7e-05,23.0
2896,6.7e-05,23.0
2897,6.7e-05,23.0
2898,6.7e-05,23.0
2899,6.7e-05,23.0
2900,6.5e-05,23.0
2901,6.5e-05,23.0
2902,6.5e-05,23.0
2903,6.5e-05,23.0
2904,6.5e-05,23.0
2905,6.5e-05,23.0
2906,6.5e-05,23.0
2907,6.5e-05,23.0
2908,6.5e-05,23.0
2909,6.5e-05,23.0
2910,6.5e-05,23.0
2911,6.5e-05,23.0
2912,6.5e-05,23.0
2913,6.5e-05,23.0
2914,6.5e-05,23.0
2915,6.5e-05,23.0
2916,6.5e-05,23.0
2917,6.5e-05,23.0
2918,6.5e-05,23.0
2919,6.5e-05,23.0
2920,6.5e-05,23.0
2921,6.8e-05,23.0
2922,6.8e-05,23.0
2923,6.8e-05,23.0
2924,6.8e-05,23.0
2925,6.8e-05,23.0
2926,6.8e-05,23.0
2927,6.8e-05,23.0
2928,6.8e-05,23.0
2929,6.8e-05,23.0
2930,6.8e-05,23.0
2931,6.8e-05,23.0
2932,6.8e-05,23.0
2933,6.8e-05,23.0
2934,6.8e-05,23.0
2935,6.8e-05,23.0
2936,6.8e-05,23.0
2937,6.8e-05,23.0
2938,6.8e-05,23.0
2939,6.8e-05,23.0
2940,7e-05,23.0
2941,7e-05,23.0
2942,7e-05,23.0
2943,7e-05,23.0
2944,7e-05,23.0
2945,7e-05,23.0
2946,7e-05,23.0
2947,7e-05,23.0
2948,7e-05,23.0
2949,7e-05,23.0
2950,7e-05,23.0
2951,7e-05,23.0
2952,7e-05,23.0
2953,7e-05,23.0
2954,7e-05,23.0
2955,7e-05,23.0
2956,7e-05,23.0
2957,7e-05,23.0
2958,7e-05,23.0
2959,7e-05,23.0
2960,6.8e-05,23.0
2961,6.8e-05,23.0
2962,6.8e-05,23.0
2963,6.8e-05,23.0
2964,6.8e-05,23.0
2965,6.8e-05,23.0
2966,6.8e-05,23.0
2967,6.8e-05,23.0
2968,6.8e-05,23.0
2969,6.8e-05,23.0
2970,6.8e-05,23.0
2971,6.8e-05,23.0
2972,6.8e-05,23.0
2973,6.8e-05,23.0
2974,6.8e-05,23.0
2975,6.8e-05,23.0
2976,6.8e-05,23.0
2977,6.8e-05,23.0
2978,6.8e-05,23.0
2979,6.8e-05,23.0
2980,6.8e-05,23.0
2981,6.8e-05,23.0
2982,6.8e-05,23.0
2983,6.8e-05,23.0
2984,6.8e-05,23.0
2985,6.8e-05,23.0
2986,6.8e-05,23.0
2987,6.8e-05,23.0
2988,6.8e-05,23.0
2989,6.8e-05,23.0
2990,6.8e-05,23.0
2991,6.8e-05,23.0
2992,6.8e-05,23.0
2993,6.8e-05,23.0
2994,6.8e-05,23.0
2995,6.8e-05,23.0
2996,6.8e-05,23.0
2997,6.8e-05,23.0
2998,6.8e-05,23.0
2999,6.8e-05,23.0
3000,6.8e-05,23.0
3001,6.8e-05,24.0
3002,6.8e-05,24.0
3003,6.8e-05,24.0
3004,6.7e-05,24.0
3005,6.7e-05,24.0
3006,6.7e-05,24.0
3007,6.7e-05,24.0
3008,6.7e-05,24.0
3009,6.7e-05,24.0
3010,6.7e-05,24.0
3011,6.7e-05,24.0
3012,6.7e-05,24.0
3013,6.7e-05,24.0
3014,6.7e-05,24.0
3015,6.7e-05,24.0
3016,6.7e-05,24.0
3017,6.7e-05,24.0
3018,6.7e-05,24.0
3019,6.7e-05,24.0
3020,6.7e-05,24.0
3021,6.7e-05,24.0
3022,6.7e-05,24.0
3023,6.7e-05,24.0
3024,6.6e-05,24.0
3025,6.6e-05,24.0
3026,6.6e-05,24.0
3027,6.6e-05,24.0
3028,6.6e-05,24.0
3029,6.6e-05,24.0
3030,6.6e-05,24.0
3031,6.6e-05,24.0
3032,6.6e-05,24.0
3033,6.6e-05,24.0
3034,6.6e-05,24.0
3035,6.6e-05,24.0
3036,6.6e-05,24.0
3037,6.6e-05,24.0
3038,6.6e-05,24.0
3039,6.6e-05,24.0
3040,6.6e-05,24.0
3041,6.6e-05,24.0
3042,6.6e-05,24.0
3043,6.6e-05,24.0
3044,6.6e-05,24.0
3045,6.6e-05,24.0
3046,6.4e-05,24.0
3047,6.4e-05,24.0
3048,6.4e-05,24.0
3049,6.4e-05,24.0
3050,6.4e-05,24.0
3051,6.4e-05,24.0
3052,6.4e-05,24.0
3053,6.4e-05,24.0
3054,6.4e-05,24.0
3055,6.4e-05,24.0
3056,6.4e-05,24.0
3057,6.4e-05,24.0
3058,6.4e-05,24.0
3059,6.4e-05,24.0
3060,6.4e-05,24.0
3061,6.4e-05,24.0
3062,6.4e-05,24.0
3063,6.4e-05,24.0
3064,6.4e-05,24.0
3065,6.4e-05,24.0
3066,6.4e-05,24.0
3067,6.4e-05,24.0
3068,6.4e-05,24.0
3069,6.4e-05,24.0
3070,6.4e-05,24.0
3071,6.4e-05,24.0
3072,6.4e-05,24.0
3073,6.4e-05,24.0
3074,6.4e-05,24.0
3075,6.4e-05,24.0
3076,6.4e-05,24.0
3077,6.4e-05,24.0
3078,6.4e-05,24.0
3079,6.4e-05,24.0
3080,6.4e-05,24.0
3081,6.4e-05,24.0
3082,6.4e-05,24.0
3083,6.4e-05,24.0
3084,6.4e-05,24.0
3085,6.4e-05,24.0
3086,6.4e-05,24.0
3087,6.4e-05,24.0
3088,6.2e-05,24.0
3089,6.2e-05,24.0
3090,6.2e-05,24.0
3091,6.2e-05,24.0
3092,6.2e-05,24.0
3093,6.2e-05,24.0
3094,6.2e-05,24.0
3095,6.2e-05,24.0
3096,6.2e-05,24.0
3097,6.2e-05,24.0
3098,6.2e-05,24.0
3099,6.2e-05,24.0
3100,6.2e-05,24.0
3101,6.2e-05,24.0
3102,6.2e-05,24.0
3103,6.2e-05,24.0
3104,6.2e-05,24.0
3105,6.2e-05,24.0
3106,6.2e-05,24.0
3107,6.2e-05,24.0
3108,6.2e-05,24.0
3109,6.2e-05,24.0
3110,6.2e-05,24.0
3111,4.9e-05,24.0
3112,4.9e-05,24.0
3113,4.9e-05,24.0
3114,4.9e-05,24.0
3115,4.9e-05,24.0
3116,4.9e-05,24.0
3117,4.9e-05,24.0
3118,4.9e-05,24.0
3119,4.9e-05,24.0
3120,4.9e-05,24.0
3121,4.9e-05,24.0
3122,4.9e-05,24.0
3123,4.9e-05,24.0
3124,4.9e-05,24.0
3125,4.9e-05,24.0
3126,4.9e-05,24.0
3127,4.9e-05,24.0
3128,4.9e-05,25.0
3129,4.9e-05,25.0
3130,4.9e-05,25.0
3131,4.7e-05,25.0
3132,4.7e-05,25.0
3133,4.7e-05,25.0
3134,4.7e-05,25.0
3135,4.7e-05,25.0
3136,4.7e-05,25.0
3137,4.7e-05,25.0
3138,4.7e-05,25.0
3139,4.7e-05,25.0
3140,4.7e-05,25.0
3141,4.7e-05,25.0
3142,4.7e-05,25.0
3143,4.7e-05,25.0
3144,4.7e-05,25.0
3145,4.7e-05,25.0
3146,4.7e-05,25.0
3147,4.7e-05,25.0
3148,4.7e-05,25.0
3149,4.7e-05,25.0
3150,4.7e-05,25.0
3151,4.7e-05,25.0
3152,4.6e-05,25.0
3153,4.6e-05,25.0
3154,4.6e-05,25.0
3155,4.6e-05,25.0
3156,4.6e-05,25.0
3157,4.6e-05,25.0
3158,4.6e-05,25.0
3159,4.6e-05,25.0
3160,4.6e-05,25.0
3161,4.6e-05,25.0
3162,4.6e-05,25.0
3163,4.6e-05,25.0
3164,4.6e-05,25.0
3165,4.6e-05,25.0
3166,4.6e-05,25.0
3167,4.6e-05,25.0
3168,4.6e-05,25.0
3169,4.6e-05,25.0
3170,4.6e-05,25.0
3171,4.6e-05,25.0
3172,4.6e-05,25.0
3173,4.6e-05,25.0
3174,4.6e-05,25.0
3175,4.6e-05,25.0
3176,4.6e-05,25.0
3177,4.6e-05,25.0
3178,4.6e-05,25.0
3179,4.6e-05,25.0
3180,4.6e-05,25.0
3181,4.6e-05,25.0
3182,4.6e-05,25.0
3183,4.6e-05,25.0
3184,4.6e-05,25.0
3185,4.6e-05,25.0
3186,4.6e-05,25.0
3187,4.6e-05,25.0
3188,4.6e-05,25.0
3189,4.6e-05,25.0
3190,4.6e-05,25.0
3191,4.6e-05,25.0
3192,4.5e-05,25.0
3193,4.5e-05,25.0
3194,4.5e-05,25.0
3195,4.5e-05,25.0
3196,4.5e-05,25.0
3197,4.5e-05,25.0
3198,4.5e-05,25.0
3199,4.5e-05,25.0
3200,4.5e-05,25.0
3201,4.5e-05,25.0
3202,4.5e-05,25.0
3203,4.5e-05,25.0
3204,4.5e-05,25.0
3205,4.5e-05,25.0
3206,4.5e-05,25.0
3207,4.5e-05,25.0
3208,4.5e-05,25.0
3209,4.5e-05,25.0
3210,4.5e-05,25.0
3211,4.5e-05,25.0
3212,4.5e-05,25.0
3213,4.5e-05,25.0
3214,4.5e-05,25.0
3215,4.5e-05,25.0
3216,4.5e-05,25.0
3217,4.5e-05,25.0
3218,4.5e-05,25.0
3219,4.5e-05,25.0
3220,4.5e-05,25.0
3221,4.5e-05,25.0
3222,4.5e-05,25.0
3223,4.5e-05,25.0
3224,4.5e-05,25.0
3225,4.5e-05,25.0
3226,4.5e-05,25.0
3227,4.5e-05,25.0
3228,4.5e-05,25.0
3229,4.5e-05,25.0
3230,4.5e-05,25.0
3231,4.5e-05,25.0
3232,4.5e-05,25.0
3233,4.5e-05,25.0
3234,4.2e-05,25.0
3235,4.2e-05,25.0
3236,4.2e-05,25.0
3237,4.2e-05,25.0
3238,4.2e-05,25.0
3239,4.2e-05,25.0
3240,4.2e-05,25.0
3241,4.2e-05,25.0
3242,4.2e-05,25.0
3243,4.2e-05,25.0
3244,4.2e-05,25.0
3245,4.2e-05,25.0
3246,4.2e-05,25.0
3247,4.2e-05,25.0
3248,4.2e-05,25.0
3249,4.2e-05,25.0
3250,4.2e-05,25.0
3251,4.2e-05,26.0
3252,4.2e-05,26.0
3253,4.2e-05,26.0
3254,4.2e-05,26.0
3255,3.6e-05,26.0
3256,3.6e-05,26.0
3257,3.6e-05,26.0
3258,3.6e-05,26.0
3259,3.6e-05,26.0
3260,3.6e-05,26.0
3261,3.6e-05,26.0
3262,3.6e-05,26.0
3263,3.6e-05,26.0
3264,3.6e-05,26.0
3265,3.6e-05,26.0
3266,3.6e-05,26.0
3267,3.6e-05,26.0
3268,3.6e-05,26.0
3269,3.6e-05,26.0
3270,3.6e-05,26.0
3271,3.6e-05,26.0
3272,3.6e-05,26.0
3273,3.6e-05,26.0
3274,3.6e-05,26.0
3275,3.6e-05,26.0
3276,3.6e-05,26.0
3277,3.6e-05,26.0
3278,3.6e-05,26.0
3279,3.6e-05,26.0
3280,3.6e-05,26.0
3281,3.6e-05,26.0
3282,3.6e-05,26.0
3283,3.6e-05,26.0
3284,3.6e-05,26.0
3285,3.6e-05,26.0
3286,3.6e-05,26.0
3287,3.6e-05,26.0
3288,3.6e-05,26.0
3289,3.6e-05,26.0
3290,3.6e-05,26.0
3291,3.6e-05,26.0
3292,3.6e-05,26.0
3293,3.6e-05,26.0
3294,3.6e-05,26.0
3295,3.6e-05,26.0
3296,3.6e-05,26.0
3297,3.6e-05,26.0
3298,3.8e-05,26.0
3299,3.8e-05,26.0
3300,3.8e-05,26.0
3301,3.8e-05,26.0
3302,3.8e-05,26.0
3303,3.8e-05,26.0
3304,3.8e-05,26.0
3305,3.8e-05,26.0
3306,3.8e-05,26.0
3307,3.8e-05,26.0
3308,3.8e-05,26.0
3309,3.8e-05,26.0
3310,3.8e-05,26.0
3311,3.8e-05,26.0
3312,3.8e-05,26.0
3313,3.8e-05,26.0
3314,3.8e-05,26.0
3315,3.8e-05,26.0
3316,3.8e-05,26.0
3317,3.8e-05,26.0
3318,3.8e-05,26.0
3319,3.7e-05,26.0
3320,3.7e-05,26.0
3321,3.7e-05,26.0
3322,3.7e-05,26.0
3323,3.7e-05,26.0
3324,3.7e-05,26.0
3325,3.7e-05,26.0
3326,3.7e-05,26.0
3327,3.7e-05,26.0
3328,3.7e-05,26.0
3329,3.7e-05,26.0
3330,3.7e-05,26.0
3331,3.7e-05,26.0
3332,3.7e-05,26.0
3333,3.7e-05,26.0
3334,3.7e-05,26.0
3335,3.7e-05,26.0
3336,3.7e-05,26.0
3337,3.7e-05,26.0
3338,3.7e-05,26.0
3339,3.7e-05,26.0
3340,3.6e-05,26.0
3341,3.6e-05,26.0
3342,3.6e-05,26.0
3343,3.6e-05,26.0
3344,3.6e-05,26.0
3345,3.6e-05,26.0
3346,3.6e-05,26.0
3347,3.6e-05,26.0
3348,3.6e-05,26.0
3349,3.6e-05,26.0
3350,3.6e-05,26.0
3351,3.6e-05,26.0
3352,3.6e-05,26.0
3353,3.6e-05,26.0
3354,3.6e-05,26.0
3355,3.6e-05,26.0
3356,3.6e-05,26.0
3357,3.6e-05,26.0
3358,3.6e-05,26.0
3359,3.6e-05,26.0
3360,3.6e-05,26.0
3361,3.6e-05,26.0
3362,3.6e-05,26.0
3363,3.7e-05,26.0
3364,3.7e-05,26.0
3365,3.7e-05,26.0
3366,3.7e-05,26.0
3367,3.7e-05,26.0
3368,3.7e-05,26.0
3369,3.7e-05,26.0
3370,3.7e-05,26.0
3371,3.7e-05,26.0
3372,3.7e-05,26.0
3373,3.7e-05,26.0
3374,3.7e-05,26.0
3375,3.7e-05,26.0
3376,3.7e-05,26.0
3377,3.7e-05,26.0
3378,3.7e-05,27.0
3379,3.7e-05,27.0
3380,3.7e-05,27.0
3381,3.7e-05,27.0
3382,3.6e-05,27.0
3383,3.6e-05,27.0
3384,3.6e-05,27.0
3385,3.6e-05,27.0
3386,3.6e-05,27.0
3387,3.6e-05,27.0
3388,3.6e-05,27.0
3389,3.6e-05,27.0
3390,3.6e-05,27.0
3391,3.6e-05,27.0
3392,3.6e-05,27.0
3393,3.6e-05,27.0
3394,3.6e-05,27.0
3395,3.6e-05,27.0
3396,3.6e-05,27.0
3397,3.6e-05,27.0
3398,3.6e-05,27.0
3399,3.6e-05,27.0
3400,3.6e-05,27.0
3401,3.6e-05,27.0
3402,3.6e-05,27.0
3403,3.6e-05,27.0
3404,3.5e-05,27.0
3405,3.5e-05,27.0
3406,3.5e-05,27.0
3407,3.5e-05,27.0
3408,3.5e-05,27.0
3409,3.5e-05,27.0
3410,3.5e-05,27.0
3411,3.5e-05,27.0
3412,3.5e-05,27.0
3413,3.5e-05,27.0
3414,3.5e-05,27.0
3415,3.5e-05,27.0
3416,3.5e-05,27.0
3417,3.5e-05,27.0
3418,3.5e-05,27.0
3419,3.5e-05,27.0
3420,3.5e-05,27.0
3421,3.5e-05,27.0
3422,3.5e-05,27.0
3423,3.5e-05,27.0
3424,3.7e-05,27.0
3425,3.7e-05,27.0
3426,3.7e-05,27.0
3427,3.7e-05,27.0
3428,3.7e-05,27.0
3429,3.7e-05,27.0
3430,3.7e-05,27.0
3431,3.7e-05,27.0
3432,3.7e-05,27.0
3433,3.7e-05,27.0
3434,3.7e-05,27.0
3435,3.7e-05,27.0
3436,3.7e-05,27.0
3437,3.7e-05,27.0
3438,3.7e-05,27.0
3439,3.7e-05,27.0
3440,3.7e-05,27.0
3441,3.7e-05,27.0
3442,3.7e-05,27.0
3443,3.7e-05,27.0
3444,3.7e-05,27.0
3445,3.7e-05,27.0
3446,3.7e-05,27.0
3447,3.7e-05,27.0
3448,3.7e-05,27.0
3449,3.7e-05,27.0
3450,3.7e-05,27.0
3451,3.7e-05,27.0
3452,3.7e-05,27.0
3453,3.7e-05,27.0
3454,3.7e-05,27.0
3455,3.7e-05,27.0
3456,3.7e-05,27.0
3457,3.7e-05,27.0
3458,3.7e-05,27.0
3459,3.7e-05,27.0
